자전거보관소명,소재지도로명주소,소재지지번주소,위도,경도,보관대수,설치년도,설치형태,차양막설치여부,공기주입기비치여부,공기주입기유형,수리대설치여부,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
"먹골역2,3번출구",동일로 898,묵동 180-17,37.610639,127.077876,12,2014,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
사가정역1번출구,,면목3.8동 497-26,37.581640,127.088326,10,2014,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
상봉역2번출구,망우로 304,상봉동 101-10,37.596359,127.086151,10,2014,앞바퀴형,Y,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
사가정역,,면목3.8동 497-26,37.581640,127.088326,25,2014,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
상봉역3번출구,,상봉동 102-124,37.594754,127.086044,13,2014,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
사가정역,,면목3.8동 497-26,37.581726,127.088312,25,2014,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
중랑구청사거리(백세약국앞),신내로 82,신내동 667,37.606718,127.095523,3,2014,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
태릉중학교,공릉로2길 60-25,묵동 121-278,37.612232,127.082932,28,2015,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
중화중학교,용마산로 364,면목동 83,37.584136,127.095199,20,2015,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
사가정역4번출구,,면목동 611-8,37.580527,127.088667,5,2015,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
중화역3번출구주변,동일로 801,중화동 305-40,37.602046,127.079128,5,2015,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
중화역1번출구주변,,중화동 50-2,37.603502,127.079194,5,2015,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
신내역 2번 출구,,신내1동 62-3,37.613336,127.103782,10,2015,앞바퀴형,Y,Y,기계식,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
신내역 3번 출구,,망우본동 299-10,37.613070,127.103745,20,2015,앞바퀴형,Y,Y,기계식,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
신현중학교,봉화산로 162,상봉동 483,37.604074,127.091822,50,2016,앞바퀴형,Y,Y,기계식,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
먹골역3번출구,,묵동 180-48,37.610428,127.077882,10,2016,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
사가정역2번출구,,면목3.8동 496-3,37.580979,127.088230,15,2016,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
사가정역2번출구,,면목3.8동 496-3,37.580979,127.088230,5,2016,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
사가정역4번출구,,면목동 611-8,37.580527,127.088667,4,2016,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
용마산역1번출구,,면목동 1382-12,37.573899,127.086782,5,2016,앞바퀴형,N,Y,수동식,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
용마산역3번출구,,면목4동,37.573701,127.086622,20,2016,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
중화역1번출구,,중화2동 50-2,37.603502,127.079194,25,2016,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
중화역4번출구,동일로 817,중화동 305-70,37.603386,127.078995,32,2016,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
화랑대역7번출구 맞은편,,묵1동 5,37.619766,127.084699,8,2016,앞바퀴형,Y,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
한국교통,용마산로129나길,신내동 448-31,37.605938,127.099224,15,2016,"프레임묶음형, 앞바퀴형",Y,Y,기계식,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
송곡여자중학교,양원역로 67,망우동 252-1,37.606029,127.104971,15,2017,앞바퀴형,Y,Y,기계식,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
먹골역1번출구,공릉로 8,묵동 176-15,37.611557,127.077919,6,2017,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
먹골역2번출구 승강기앞,공릉로2가길 6-7,묵동 173-33,37.611219,127.077910,5,2017,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
화랑대역7번출구,,묵1동 5-1,37.619521,127.084819,50,2017,앞바퀴형,Y,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
산성교회앞,봉화산로33길 38,중화동 440-4,37.604081,127.084976,6,2017,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
상봉역2번출구,망우로 304,상봉동 101-10,37.596359,127.086151,20,2018,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
화랑대역6번출구,,묵동6-3,37.619604,127.085580,40,2018,앞바퀴형,Y,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
사가정역4번출구,,면목동 611-8,37.580527,127.088667,14,2018,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
상봉역1번출구,망우로 297,상봉동 100-12,37.596599,127.085896,20,2018,앞바퀴형,N,Y,태양광식,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
상봉역4번출구,,상봉2동 113-44,37.594907,127.085718,25,2018,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
면목본동 한성빌딩앞,면목로 456,면목동 91-69,37.592407,127.087009,24,2018,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
중화1동 우체국앞,동일로 784,중화동 288-2,37.600480,127.080025,18,2018,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
중화1동 태능제일의원앞,동일로 770,중화1동 294-2,37.599439,127.080414,43,2018,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
중화동 제일프라자,동일로143길 19,중화동 307-1,37.6049373,127.077230,20,2018,앞바퀴형,Y,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
신내 동성타워프라자,봉화산로 221,신내동786,37.6079468,127.097430,10,2018,앞바퀴형,Y,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
화랑대 e편한세상 아파트 정문,,묵1동 68-17,37.616817,127.083626,6,2018,앞바퀴형,N,N,,N,02-2094-2582,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
망우역 3번 출구,망우로55길 11-10,상봉동 53-2,37.600395,127.092582,20,2019,앞바퀴형,N,N,,N,02-2094-2583,중랑구청 교통행정과,2020-06-30,3060000,서울특별시 중랑구
대구역 자전거 주차장,대구광역시 북구 태평로 161,,35.8758942,128.596178,180,2010,기타, ,Y,,N,053-940-2176,한국철도공사 대구본부,2020-07-07,6270000,대구광역시
동촌역 자전거 주차장,대구광역시 동구 해동로 197,,35.886007,128.650392,160,2010,기타, ,Y,,Y,053-662-3012,대구광역시 동구청,2020-07-07,6270000,대구광역시
한양중·고등학교 앞,서울특별시 중구 을지로 299,서울특별시 중구 신당동 224-2,37.5653699,127.0118163,35,2003,거치형,N,Y,태양광,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
동대입구역 2번 출구,서울특별시 중구 동호로24길 7,서울특별시 중구 장충동2가 189-5,37.5595093,127.0050347,7,2003,거치형,N,N,태양광,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
버티고개역 2번 출구,서울특별시 중구 다산로 56,서울특별시 중구 신당동 366-126,37.5488691,127.007736,7,2006,거치형,N,N,,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
서대문역 6번 출구,서울특별시 중구 통일로 120,서울특별시 중구 충정로1가 85,37.5658379,126.967636,6,2006,거치형,N,Y,태양광,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
시청역 8번 출구,서울특별시 중구 세종대로 81-1,서울특별시 중구 태평로2가 341-2,37.5635718,126.9764972,6,2004,거치형,N,N,,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
성안중 페달로 옆,,경기도 안산시 상록구 사동 1538-2,37.303547,126.847787,6,,, ,N,,N,031-481-2497,안산시 교통정책과,2019-07-05,3930000,경기도 안산시
신당역 5번 출구,서울특별시 중구 퇴계로404,서울특별시 중구 신당동100-2,37.565153,127.016317,5,2020,단독형,N,N,,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
신당역 10번 출구,서울특별시 중구 다산로 265,서울특별시 중구 흥인동 156,37.5666262,127.0158566,7,2006,거치형,N,N,,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
신당역 12번 출구,서울특별시 중구 다산로 258,서울특별시 중구 흥인동 86,37.5658043,127.0165817,14,2006,거치형,N,N,,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
약수역 10번 출구,서울특별시 중구 동호로 191,서울특별시 중구 신당동 361-4,37.5548714,127.0099403,9,2009,거치형,N,Y,수동식,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
약수역 3번 출구,서울특별시 중구 동호로 180,서울특별시 중구 신당동 373-3,37.5543045,127.0112822,10,2009,거치형,N,Y,전기식,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
을지로4가역 1번 출구,서울특별시 중구 을지로 175-3,서울특별시 중구 을지로4가 61,37.56693963,126.9973423,10,2016,거치형,N,N,,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
을지로4가역 8번 출구,서울특별시 중구 창경궁로 46,서울특별시 중구 을지로4가 192,37.56619002,126.9985376,7,2006,거치형,N,N,,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
을지로4가역 8번 출구,서울특별시 중구 창경궁로 46,서울특별시 중구 을지로4가 192,37.56619002,126.9985376,7,2006,거치형,N,N,,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
을지로입구역 7번 출구,서울특별시 중구 남대문로 81,서울특별시 중구 소공동 1,37.564729,126.9817316,6,2006,거치형,N,N,,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
청구역 1번 출구,서울특별시 중구 다산로 191,서울특별시 중구 신당동 295-35,37.5605353,127.0137502,14,2003,거치형,N,Y,태양광,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
청구역 2번 출구,서울특별시 중구 청구로6길 11,서울특별시 중구 동화동 292-66,37.5608307,127.0145429,7,2003,거치형,N,N,,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
청구역 3번 출구,서울특별시 중구 다산로28길,서울특별시 중구 신당동 294-40,37.559994,127.031748,8,2020,단독형,N,N,,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
남산타운아파트 입구,서울특별시 중구 동호로17길 256-35,서울특별시 중구 신당동 432-2164,37.5480271,127.0061798,5,2015,단독형,N,N,,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
유락종합사회복지관 앞,서울특별시 중구 퇴계로 458,서울특별시 중구 신당동 160-1,37.56516797,127.0224112,20,2007,거치형,N,N,,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
ing센터 앞,서울특별시 중구 칠패로 37,서울특별시 중구 봉래동1가 25,37.5600414,126.9730029,7,2006,거치형,N,N,,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
중림동 종로학원,서울특별시 중구 청파로 456,서울특별시 중구 중림동 363,37.5600075,126.9685925,7,2015,거치형,N,Y,수동식,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
중구청 앞,서울특별시 중구 창경궁로 17,서울특별시 중구 예관동 120-1,37.5637584,126.9975517,9,2015,단독형,N,Y,태양광,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
서울시 청소년수련관,서울특별시 중구 을지로11길 15,서울특별시 중구 수표동 27-23,37.566994,126.9905611,10,2013,거치형,N,N,,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
한화빌딩,서울특별시 중구 청계천로 86,서울특별시 중구 장교동 1,37.56752273,126.9865257,10,2016,거치형,N,Y,수동식,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
광희초등학교 앞,서울특별시 중구 다산로 269,서울특별시 중구 신당동 254,37.5674432,127.0151689,14,2003,거치형,N,N,,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
서울역 3번 출구,서울특별시 중구 세종대로 7-1,서울특별시 중구 남대문로5가 9-2,37.557504,126.9725526,20,2018,단독형,N,Y,태양광,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
장충파출소,서울특별시 중구 동호로256,서울특별시 중구 장충동2가 196-2,37.558922,127.0054597,8,2018,단독형,N,Y,태양광,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
청계상가,서울특별시 중구 청계천로 160,서울특별시 중구 산림동 207-1,37.567281,126.995373,10,2020,단독형,N,N,,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
다산어린이공원,서울특별시 중구 다산로40길,서울특별시 중구 신당동 123-1,37.563799,127.018697,5,2020,단독형,N,N,,N,02-3396-6215,서울특별시 중구청,2020-07-09,3010000,서울특별시 중구
시외버스터미널 앞,강원도 강릉시 하슬라로 27,강원도 강릉시 홍제동 992-1,37.7546716,128.878017,30,2015,거치형,Y,N,기타,N,033-640-5508,강릉시청,2020-07-12,4200000,강원도 강릉시
연곡해변 입구,강원도 강릉시 연곡면 해안로 1282-2,강원도 강릉시 연곡면 동덕리 143-3,37.85808485,128.8530207,10,2015,거치형,Y,N,기타,N,033-640-5508,강릉시청,2020-07-12,4200000,강원도 강릉시
강남동주민센터 인근,강원도 강릉시 남부로 232,강원도 강릉시 노암동 133,37.7441767,128.9056102,10,2015,거치형,Y,N,기타,N,033-640-5508,강릉시청,2020-07-12,4200000,강원도 강릉시
사천노인대학 인근,강원도 강릉시 사천면 미노길 28,강원도 강릉시 사천면 미노리 397-15,37.8203309,128.8511397,10,2015,거치형,Y,N,기타,N,033-640-5508,강릉시청,2020-07-12,4200000,강원도 강릉시
해람중학교 정문 입구,강원도 강릉시 명주로 25,강원도 강릉시 용강동 47-8,37.7523845,128.8887406,30,2016,거치형,Y,N,기타,N,033-640-5508,강릉시청,2020-07-12,4200000,강원도 강릉시
경포고등학교 내,강원도 강릉시 강릉대로547번길 14,강원도 강릉시 포남동 21,37.7821675,128.9169332,30,2016,거치형,Y,N,기타,N,033-640-5508,강릉시청,2020-07-12,4200000,강원도 강릉시
불광역1번출구뒷,서울특별시 은평구 통일로 724-1,서울특별시 은평구 불광동 281-101,37.61043705,126.9303081,11,2016,거치형,N,N,,N,02-351-7774,서울특별시 은평구청,2020-01-01,3110000,서울특별시 은평구
성안중 후문 앞,경기도 안산시 상록구 석호로 81 (사동),경기도 안산시 상록구 사동 1538,37.3042036087,126.8483935207,50,,, ,N,,N,031-481-2497,안산시 교통정책과,2019-07-05,3930000,경기도 안산시
불광역2번출구뒷,서울특별시 은평구 통일로 710,서울특별시 은평구 불광동 285-27,37.60936719,126.9312261,10,1998,거치형,N,N,,N,02-351-7774,서울특별시 은평구청,2020-01-01,3110000,서울특별시 은평구
불광역2번출구,서울특별시 은평구 통일로 708,서울특별시 은평구 불광동 285-28,37.6092068,126.9312634,5,2016,거치형,N,N,,N,02-351-7774,서울특별시 은평구청,2020-01-01,3110000,서울특별시 은평구
불광역 녹번치안센터,서울특별시 은평구 진흥로 200,서울특별시 은평구 녹번동 115-27,37.60881253,126.9318228,7,2001,거치형,N,N,,N,02-351-7774,서울특별시 은평구청,2020-01-01,3110000,서울특별시 은평구
