업체명,사업장구분,소재지도로명주소,소재지지번주소,위도,경도,차고지도로명주소,차고지지번주소,보유차고지수용능력,자동차총보유대수,승용차보유대수,승합차보유대수,전기승용자동차보유대수,전기승합자동차보유대수,경차요금,소형차요금,중형차요금,대형차요금,승합차요금,레저용차요금,수입차요금,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,공휴일운영시작시각,공휴일운영종료시각,휴무일,홈페이지주소,대표자명,전화번호,데이터기준일자,제공기관코드,제공기관명
㈜인스렌터카,영업소,경상북도 영주시 구성로 176-2(휴천동),,36.80905452,128.6290854,경북 영주시 구성로 176-2,,,7,7,0,0,0,,,,,,,,09:00,18:00,,,,,,,,054-631-1313,2020-08-31,5090000,경상북도 영주시
㈜글로벌금오렌트카,영업소,경상북도 영주시 대동로34번길 20(가흥동),,36.81326632,128.606528,경북 영주시 대동로34번길 20,,,10,8,2,0,0,,,,,,,,09:00,18:00,,,,,,,,054-634-9100,2020-08-31,5090000,경상북도 영주시
㈜브이아이피렌트카,영업소,경상북도 영주시 대학로284번길 29-2(가흥동)상,,36.82063318,128.6085313,경북 영주시 대학로284번길 29-2,,,4,3,1,0,0,,,,,,,,09:00,18:00,,,,,,,,054-631-0033,2020-08-31,5090000,경상북도 영주시
㈜하이렌트카,영업소,경상북도 영주시 창진로 85(가흥동),,36.83673399,128.6083179,경북 영주시 창진로 85,,,5,3,2,0,0,,,,,,,,09:00,18:00,,,,,,,,054-638-5002,2020-08-31,5090000,경상북도 영주시
롯데렌탈㈜,영업소,경상북도 영주시 의상로 130(상망동),,36.84799739,128.639487,경북 영주시 상망동 380-9,,,20,18,2,0,0,,,,,,,,09:00,18:00,,,,,,,,000-0000-0000,2020-08-31,5090000,경상북도 영주시
(주)중호렌트카,영업소,충청북도 보은군 보은읍 둔덕수정로356,충청북도 보은군 보은읍 지산리 1-13,36.4651022554,127.7215039032,보은읍 둔덕수정로356,보은읍 지산리 1-13,,12,10,2,0,0,0,70000,100000,130000,130000,,,00:00,24:00,00:00,24:00,00:00,24:00,연중무휴,,김용인,043-543-2133,2020-06-30,4420000,충청북도 보은군
㈜가가렌트카,영업소,충청북도 보은군 보은읍 월송로211-3,충청북도 보은군 보은읍 월송리404-10,36.469331,127.7348068108,보은읍 월송로211-3,보은읍 월송리404-10,,7,5,2,0,0,0,70000,100000,130000,130000,,,00:00,24:00,00:00,24:00,00:00,24:00,연중무휴,,김숙자,043-543-5005,2020-06-30,4420000,충청북도 보은군
세계로렌트카,주사업장,경기도 시흥시 서촌상가2길 38,경기도 시흥시 정왕동 1733-2,37.3453124,126.7315266,경기도 시흥시 월곶중앙로 29,경기도 시흥시 월곶동 1015-33,,54,53,1,0,0,,,,,,,,09:00,19:00,,,,,,,,000-0000-0000,2020-09-09,4010000,경기도 시흥시
세계로렌트카(안산영업소),영업소,경기도 안산시 단원구 중앙대로 421,경기도 안산시 단원구 신길동 1623,37.33002544,126.786504,경기도 안산시 중보로 17,경기도 안산시 상록구 이동 719번지,,50,48,2,0,0,,,,,,,,09:00,19:00,,,,,,,,000-0000-0000,2020-09-09,4010000,경기도 시흥시
스마트렌트카,영업소,경기도 광주시 장지9길 94,경기도 광주시 장지동 485-3,37.40355582,127.2382585,경기도 용인시 기흥구 용구대로 2621,경기도 용인시 기흥구 보정동 225,1233,58,56,2,0,0,,,,,,,,08:00,20:00,08:00,20:00,08:00,20:00,연중무휴,,김명인,031-262-9792,2020-03-16,5540000,경기도 광주시
마춤카,영업소,경기도 광주시 이배재로 223,경기도 광주시 목현동 48,37.43379382,127.2338424,경기도 광주시 이배재로 223,경기도 광주시 목현동 48,130,5,5,0,0,0,,,,,,,,08:00,20:00,08:00,20:00,08:00,20:00,연중무휴,,정근배,000-0000-0000,2020-03-16,5540000,경기도 광주시
울릉도렌트카㈜,주사업장,경상북도 울릉군 울릉읍 봉래2길 30-6,경상북도 울릉군 울릉읍 도동리 330-5,37.4935713679,130.9093091673,경상북도 울릉군 북면 울릉순환로 2746-16,,,113,96,17,2,0,,,,,,,,09:00,19:00,,,,,,,,054-610-3230,2020-09-16,5260000,경상북도 울릉군
울릉도렌트카㈜,영업소,경상북도 울릉군 울릉읍 저동4길 47,경상북도 울릉군 울릉읍 저동리 170-5,37.5058278144,130.9120161660,경상북도 울릉군 울릉읍 저동4길47,,,5,3,2,0,0,,,,,,,,09:00,19:00,,,,,,,,054-610-3230,2020-09-16,5260000,경상북도 울릉군
울릉도렌트카㈜,영업소,경상북도 포항시 남구 희망대로 246,경상북도 포항시 남구 이동 312,36.0401574884,129.3235803037,경상북도 포항시 남구희망대로 246,,,29,26,3,0,0,,,,,,,,09:00,19:00,,,,,,,,054-610-3230,2020-09-16,5260000,경상북도 울릉군
울릉도렌트카㈜,영업소,경상북도 경주시 강변로 184-37,경상북도 경주시 노서동 157-18,35.8404572242,129.2023414039,,경상북도 경주시 충효동1758,,19,19,0,0,0,,,,,,,,09:00,19:00,,,,,,,,054-610-3230,2020-09-16,5260000,경상북도 울릉군
독도렌트카㈜,주사업장,경상북도 울릉군 서면 남양4길 25,경상북도 울릉군 서면 남양리 647-1,37.4674825367,130.8376504135,,경상북도 울릉군 울릉읍 사동리 684-1,,66,59,7,0,0,,,,,,,,09:00,19:00,,,,,,,,054-791-7808,2020-09-16,5260000,경상북도 울릉군
㈜울릉도공항렌트카,주사업장,경상북도 울릉군 울릉읍 도동8길 23,경상북도 울릉군 울릉읍 도동리 554,37.4858249755,130.8984717027,경상북도 울릉군  북면 울릉순환로 2411,,,52,40,12,0,0,,,,,,,,09:00,19:00,,,,,,,,054-791-4747,2020-09-16,5260000,경상북도 울릉군
건영렌트카,주사업장,"서울특별시 강동구 진황도로 18, 3층12호 (천호동, 현대프라자)",서울특별시 강동구 천호동 410-105,37.5392350196,127.1291101652,"서울특별시 강동구 진황도로 18 3층12호 (천호동, 현대프라자)",서울특별시 강동구 천호동 410-105,157,152,122,30,0,0,0,0,0,0,0,0,0,09:00,18:00,09:00,18:00,09:00,18:00,0,무,이경우,02-487-3700,2020-09-11,3240000,서울특별시 강동구
경일알씨,주사업장,서울특별시 강동구 선사로 52,서울특별시 강동구 천호동 337-95,37.5431562820,127.120751,서울특별시 강동구 선사로 52,서울특별시 강동구 천호동 337-95,751,522,389,133,0,0,0,0,0,0,0,0,0,09:00,18:00,09:00,18:00,09:00,18:00,0,무,조영석,02-487-5220,2020-09-11,3240000,서울특별시 강동구
본렌트카,주사업장,"서울특별시 강동구 천호옛길 19, 217호(성내동, 오피스나인)",서울특별시 강동구 성내동 320-8,37.5314718437,127.121573,서울특별시 강서구 공항대로261(마곡동),서울특별시 강서구 마곡동 797-4,910,60,57,3,0,0,0,0,0,0,0,0,0,09:00,18:00,09:00,18:00,09:00,18:00,0,무,김형석,02-111-1111,2020-09-11,3240000,서울특별시 강동구
스마트렌트카,주사업장,"서울특별시 강동구 천호옛길 19, 221호 (성내동, 오피스나인)",서울특별시 강동구 성내동 320-8,37.5314718437,127.121573,"서울특별시 강동구 천호옛길 19 221호 (성내동, 오피스나인)",서울특별시 강동구 성내동 320-8,70,70,70,0,0,0,0,0,0,0,0,0,0,09:00,18:00,09:00,18:00,09:00,18:00,0,무,이창언,02-477-0511,2020-09-11,3240000,서울특별시 강동구
스타라인,주사업장,"서울특별시 강동구 성내로 14, 301호",서울특별시 강동구 성내동 552-5,37.5300636170,127.1221081603,서울특별시 강동구 중앙로29길 41,서울특별시 양천구 신정3동 1158-1,75,56,79,7,0,0,0,0,0,0,0,0,0,09:00,18:00,09:00,18:00,09:00,18:00,0,,차용길,02-477-4466,2020-09-11,3240000,서울특별시 강동구
신유렌트카,주사업장,"서울특별시 강동구 천호옛길 19, 216호",서울특별시 강동구 성내동 320-8,37.5314718437,127.121562,서울특별시 광진구 면목로 126 중곡동주차빌딩,서울특별시 중곡동 230-12,95,65,64,1,0,0,0,0,0,0,0,0,0,09:00,18:00,09:00,18:00,09:00,18:00,0,,남위현,02-111-1111,2020-09-11,3240000,서울특별시 강동구
에이치에스렌트카,주사업장,"서울특별시 강동구 천호옛길 19, 312호(성내동,오피스허브빌딩)",서울특별시 강동구 성내동 320-8,37.5314332,127.121509,"서울특별시 강동구 천호옛길 19 312호(성내동,오피스허브빌딩)",서울특별시 강동구 성내동 320-8,324,271,230,41,0,0,0,0,0,0,0,0,0,09:00,18:00,09:00,18:00,09:00,18:00,0,무,박형상,02-477-0511,2020-09-11,3240000,서울특별시 강동구
에코렌트카,주사업장,"서울특별시 강동구 천호옛길 19, 216호 오피스나인 (성내동)",서울특별시 강동구 성내동 320-8,37.5314718437,127.121573,서울특별시 강동구 천호옛길 19 216호 오피스나인 (성내동),서울특별시 강동구 성내동 320-8,60,58,58,0,0,0,0,0,0,0,0,0,0,09:00,18:00,09:00,18:00,09:00,18:00,0,무,백준미,02-470-3549,2020-09-11,3240000,서울특별시 강동구
엔카,주사업장,"서울특별시 강동구 성안로 11-5, 3층",서울특별시 강동구 성내동 447-18,37.5250967488,127.1289671,서울특별시 중랑구 동일로109길 35,서울특별시 중랑구 면목동 183-14,1040,99,96,3,0,0,0,0,0,0,0,0,0,09:00,18:00,09:00,18:00,09:00,18:00,0,무,변상철,02-2247-1219,2020-09-11,3240000,서울특별시 강동구
오케이렌트카,주사업장,"서울특별시 강동구 천호옛길 19,219호 (성내동)",서울특별시 강동구 성내동 320-8,37.5314718437,127.1215333439,서울특별시 강동구 천호옛길 19 219호 (성내동),서울특별시 강동구 성내동 320-8,109,66,64,2,0,0,0,0,0,0,0,0,0,09:00,18:00,09:00,18:00,09:00,18:00,0,무,조창섭,02-477-3424,2020-09-11,3240000,서울특별시 강동구
유성렌트카,주사업장,"서울특별시 강동구 구천면로47길 21, 1층 102호",서울특별시 강동구 암사동 489-75,37.5490569771,127.1346850227,서울특별시 중랑구 동일로136나길 14,서울특별시 중화동 29-2,1757,160,154,6,0,0,0,0,0,0,0,0,0,09:00,18:00,09:00,18:00,09:00,18:00,0,무,손윤석,02-484-3698,2020-09-11,3240000,서울특별시 강동구
황금렌트카,주사업장,서울특별시 강동구 천호대로164길 4-1,서울특별시 강동구 성내동 160-18,37.5361191011,127.130226,서울특별시 강동구 천호대로164길 4-1,서울특별시 강동구 성내동 160-18,159,135,123,11,0,0,0,0,0,0,0,0,0,09:00,18:00,09:00,18:00,09:00,18:00,0,http://황금렌트카.com,윤붕한,02-484-9333,2020-09-11,3240000,서울특별시 강동구
3G렌트카,영업소,충청북도 단양군 단양읍 별곡7길 12,충청북도 단양군 단양읍 별곡리 555,36.98575012,128.3702068,충청북도 단양군 단양읍 별곡7길 12 성원아파트,,,14,10,4,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,이연표,043-421-8255,2020-09-10,4480000,충청북도 단양군
㈜참신렌트카여행사,영업소,"충청남도 당진시 무수동옛길 32, 2층",충청남도 당진시 읍내동 1342,36.8889067446,126.6345117629,충청남도 당진시 정미면 구울미길 6,충청남도 당진시 정미면 대운산리 589-3,7,7,7,0,0,0,50000,60000,70000,100000,150000,150000,250000,07:00,19:00,07:00,19:00,07:00,19:00,연중,,이수근,041-352-7798,2020-09-15,5680000,충청남도 당진시
에쓰렌트카㈜,영업소,충청남도 당진시 동부로 213,충청남도 당진시 원당동 834-7,36.905682,126.6470611941,충청남도 당진시 정미면 구울미길6,충청남도 당진시 정미면 대운산리 589-3,1,1,1,0,0,0,50000,60000,70000,100000,150000,150000,250000,07:00,19:00,07:00,19:00,07:00,19:00,연중,,김진규,041-352-6167,2020-09-15,5680000,충청남도 당진시
뉴이삭렌트카,영업소,"충청남도 당진시 밤절로 152, 301호(송현빌딩 3층)",,36.9015120779,126.646109,충청남도 당진시 무수동1길 25-13,충청남도 당진시 읍내동 1106,0,0,0,0,0,0,50000,60000,70000,100000,150000,150000,250000,07:00,19:00,07:00,19:00,07:00,19:00,연중,,한석규,070-8282-2090,2020-09-15,5680000,충청남도 당진시
신한렌트카,주사업장,전라남도 담양군 담양읍 죽향대로 1103,,35.3044229,126.9804461,전라남도 담양군 창평면 의병로 7 외 2,,,97,95,2,0,0,,,,,,,,19:00,18:00,,,,,,,,061-383-0074,2020-09-21,4850000,전라남도 담양군
태진렌트카,주사업장,전라남도 담양군 담양읍 죽향대로 1065,,35.30112431,126.9800863,전라남도 담양군 대덕면 비차리 758,,,61,61,0,0,0,,,,,,,,19:00,18:00,,,,,,,,061-381-7727,2020-09-21,4850000,전라남도 담양군
노블렌트카,주사업장,전라남도 신안군 압해읍 수련태도길 128-30,,34.83411665,126.3653449,전라남도 신안군 압해읍 수련태도길 128-30,"전라남도 신안군 압해읍 신장리 44-43, 44-44, 44-45, 44-68(제5주차장)",,142,133,9,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,노명현,061-277-7799,2020-09-16,5010000,전라남도 신안군
선우렌트카,주사업장,전라남도 신안군 압해읍 수련태도길 128-30,,34.83411665,126.3653449,전라남도 신안군 압해읍 수련태도길 128-30,"전라남도 신안군 압해읍 신장리 44-43, 44-44, 44-45, 44-68(제4주차장)",,57,53,4,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,여행숙,061-283-4112,2020-09-16,5010000,전라남도 신안군
하윤렌트카,주사업장,전라남도 신안군 압해읍 수련태도길 128-30,,34.83411665,126.3653449,전라남도 신안군 압해읍 수련태도길 128-30,"전라남도 신안군 압해읍 신장리 44-43, 44-44, 44-45, 44-68(제3주차장)",,93,91,2,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,임여정,061-285-5145,2020-09-16,5010000,전라남도 신안군
SK렌터카,영업소,전라남도 신안군 압해읍 수련태도길 128-30,,34.83411665,126.3653449,전라남도 신안군 압해읍 복룡로 118-20,전라남도 신안군 압해읍 신용리 106-1 외,,207801,201309,6492,1000,0,108900,119900,181500,337700,297000,,561000,09:00,18:00,09:00,18:00,09:00,18:00,,,현몽주,070-7119-1406,2020-09-16,5010000,전라남도 신안군
㈜스마트렌트카,주사업장,경기도 하남시 하남대로 815,경기도 하남시 신장동 415-10번지 명지캐럿,37.5412059863,127.206985,경기도 하남시 신평로 84,,,50,49,1,0,0,,,,,,,,00:00,24:00,,,,,,,,1661-1157,2020-04-28,4040000,경기도 하남시
㈜알씨렌트카,주사업장,경기도 하남시 대청로 33,경기도 하남시 신장동 523-1,37.5411033118,127.2160018869,경기도 하남시 신평로 84,,,39,36,3,0,0,,,,,,,,00:00,24:00,,,,,,,,031-793-6766,2020-04-28,4040000,경기도 하남시
㈜애드플레이,주사업장,경기도 하남시 천현로 146-1,경기도 하남시 창우동 200-4,37.5340664008,127.2247522666,경기도 하남시 신평로 84,,,50,14,36,0,0,,,,,,,,00:00,24:00,,,,,,,,070-7775-6700,2020-04-28,4040000,경기도 하남시
유진렌트카,주사업장,경기도 광주시 중앙로 13-4,경기도 광주시 쌍령동 92-1,37.40489186,127.2658084,경기도 광주시 중앙로 13-4,경기도 광주시 쌍령동 92-1,1120,102,96,6,0,0,50000,70000,80000,130000,130000,130000,,08:00,20:00,08:00,20:00,08:00,20:00,연중무휴,yujinrentacar.com,이은진,031-765-8558,2020-03-16,5540000,경기도 광주시
월드렌트카,주사업장,경기도 광주시 오포읍 세피내길 128,경기도 광주시 오포읍 고산리 51-1,37.37931587,127.2424808,경기도 광주시 오포읍 세피내길 128,경기도 광주시 오포읍 고산리 51-1,631,56,53,3,0,0,50000,60000,80000,130000,130000,120000,250000,08:00,20:00,08:00,20:00,08:00,20:00,연중무휴,월드렌트카.com,박병순,031-761-5484,2020-03-16,5540000,경기도 광주시
㈜블루렌트카,주사업장,경기도 광주시 오포읍 양벌로 353번길 3,경기도 광주시 오포읍 양벌리 948,37.3681592,127.2457892,경기도 광주시 오포읍 마루들길35번길 34,경기도 광주시 오포읍 양벌리 204-2,1350,63,62,1,0,0,60000,70000,110000,,,,,08:00,20:00,08:00,20:00,08:00,20:00,연중무휴,,민은주,031-762-6039,2020-03-16,5540000,경기도 광주시
㈜나무렌트카,주사업장,경기도 광주시 오포읍 태재로 116,경기도 광주시 오포읍 능평리 440-3,37.357818,127.1616292694,경기도 광주시 오포읍,경기도 광주시 오포읍 능평리 442,272,51,51,0,0,0,,,,,,,,08:00,20:00,08:00,20:00,08:00,20:00,연중무휴,,김혜영,031-711-7880,2020-03-16,5540000,경기도 광주시
㈜씨엔씨렌트카,영업소,경기도 광주시 곤지암읍 광여로 28,경기도 광주시 곤지암읍 곤지암리 355,37.350366,127.3488825,경기도 광주시 곤지암읍 광여로 28,경기도 광주시 곤지암읍 곤지암리 355,1000,10,9,1,0,0,,,,,,,,08:00,20:00,08:00,20:00,08:00,20:00,연중무휴,,이범용,031-631-7008,2020-03-16,5540000,경기도 광주시
에이제이렌터카,영업소,경기도 광주시 오포읍 능평로 102,경기도 광주시 오포읍 능평리 268-13,37.34984366,127.168902,경기도 광주시 오포읍 능평로 102,경기도 광주시 오포읍 능평리 268-13,100,0,0,0,0,0,,,,,,,,08:00,20:00,08:00,20:00,08:00,20:00,연중무휴,,반체운,031-726-7474,2020-03-16,5540000,경기도 광주시
㈜위메인렌트카,영업소,"경기도 광주시 중앙로307, 301호",경기도 광주시 송정동 334-4,37.42699565,127.2572548,경기도 용인시 기흥구 동백5로 22,경기도 용인시 기흥구 중동 838,130,6,5,0,0,0,,,,,,,,08:00,20:00,08:00,20:00,08:00,20:00,연중무휴,,이영옥,031-767-3245,2020-03-16,5540000,경기도 광주시
㈜퍼스트렌트카,영업소,경기도 광주시 포은대로 641,경기도 광주시 장지동 224-4,37.38382094,127.2424242,경기도 광주시 포은대로 641,경기도 광주시 장지동 224-4,897,65,62,3,0,0,,,,,,,,08:00,20:00,08:00,20:00,08:00,20:00,연중무휴,,이현수,031-339-2119,2020-03-16,5540000,경기도 광주시
㈜퍼스트렌트카,영업소,경기도 광주시 포은대로 641,경기도 광주시 장지동 224-4,37.38382094,127.2424242,,경기도 광주시 역동 28-3,1305,29,27,2,0,0,,,,,,,,08:00,20:00,08:00,20:00,08:00,20:00,연중무휴,,이현수,031-339-2119,2020-03-16,5540000,경기도 광주시
스마트렌트카,영업소,경기도 광주시 장지9길 94,경기도 광주시 장지동 485-3,37.40355582,127.2382585,경기도 광주시 장지9길 94,경기도 광주시 장지동 485-3,430,22,21,1,0,0,,,,,,,,08:00,20:00,08:00,20:00,08:00,20:00,연중무휴,,김명인,031-262-9792,2020-03-16,5540000,경기도 광주시
(주)한지렌터카,영업소,경상북도 영덕군 영덕읍 영덕로 273,경상북도 영덕군 영덕읍 화수리 669-5,36.4186705544,129.373201,경상북도 영덕군 영덕읍 영덕로 273,경상북도 영덕군 영덕읍 화수리 669-5,,6,5,1,0,0,,,,,,,,08:30,18:30,08:30,18:30,09:00,18:00,,,김지윤,054-734-3666,2020-07-15,5180000,경상북도 영덕군
